phone title,price,old price
Lenovo K5 Play 4G Mobile Phone Face ID 5.7-inch HD+ 18:9,"KSh 18,308","KSh 36,616"
Lenovo S5 K520 Face ID LTE 5.7inch FHD+ 18:9 4G RAM 64G ROM,"KSh 22,372","KSh 44,744"
Lenovo Global Version  K5 Pro Mobile Phone 6GB+64GB 5.99inch,"KSh 25,520","KSh 28,355"
Lenovo Global Version Lenovo S2 Smart Watch 1.4inch 240x240p,"KSh 4,819","KSh 9,638"
Lenovo Global Version  K5 Pro Mobile Phone 6GB+64GB 5.99inch,"KSh 27,841","KSh 55,682"
Lenovo Global Version  S5 Pro Mobile Phone 6.2inch 6GB 128GB,"KSh 33,120","KSh 66,240"
"Lenovo K5 Note 32GB, Dual SIM Gold 5.5""","KSh 9,979","KSh 19,000"
Lenovo Global Version  S5 Pro Mobile Phone 6.2inch 6GB 64GB,"KSh 31,224","KSh 34,693"
Lenovo A5s 4G 5.45 inch (2GB RAM 16GB ROM) 3000mAh Battery Android P-BLACK,"KSh 10,170","KSh 13,221"
"Lenovo Z5 L78011 6GB 64GB Octa-core AI Dual Camera 2.5D Screen Snapdragon 636 ZUI 3.9 4G FDD LTE 6.2""FHD+ 2246x1080","KSh 32,734",
Lenovo K320T Quad Core 5.7inch HD 2G+16G 8MP+8MP Camera Dual Sim,"KSh 14,698",
"Lenovo Global Version A5 3GB 16GB Smartphone Quad Core 5.45"" 4G LTE Phones 4000mAh Face ID Fingerprint","KSh 12,490","KSh 20,817"
"Lenovo Global Version A5 3GB 16GB Smartphone Quad Core 5.45"" 4G LTE Phones 4000mAh Face ID Fingerprint","KSh 12,490","KSh 20,817"
Lenovo K5 Play Octa Core 5.7inch HD 3G+32G 13MP+8MP Camera Dual Sim,"KSh 20,998",
Lenovo A560 256MB+4G 4.0 Inch Quad Core HD Screen 2MP Cameras Dual Sim,"KSh 7,500","KSh 9,999"
Lenovo S5 K520 Octa Core 5.7inch FHD 4G+64G 13MP+13MP+16MP Camera Dual Sim,"KSh 27,298",
Lenovo K5 Note Octa Core 6inch HD 4G+64G 16MP+8MP Camera Dual Sim,"KSh 26,248",
Lenovo A396 256MB+512MB 4.0 Inch Quad Core HD Screen 2MP+0.3MP Cameras Dual Sim,"KSh 5,500","KSh 8,599"
Lenovo Thinkplus Portable    Adapter   Supply Travel,"KSh 6,036","KSh 12,072"
Lenovo K9 4G Phablet 5.7 inch 4GB RAM 32GB ROM-BLACK,"KSh 12,690","KSh 16,497"
Lenovo S5 K520 4GB RAM+64GB ROM Snapdragon 625 Smartphone,"KSh 11,399","KSh 17,000"
"Oppo A53,128GB+6GB RAM,6.5"" (Dual SIM),5000mAh,4G+FREE 5D SCREEN PROTECTOR,Blue","KSh 23,999","KSh 45,000"
"Oppo A12, 6.2"" Android 9 Pie,32GB+3GB RAM,4230mAh,13MP(SINGLE SIM)-Blue","KSh 14,998","KSh 20,000"
"Oppo Realme 6, 6.5 Inch, 4GB + 128GB ROM, 64MP AI Quad-camera, Dual SIM - Blue","KSh 24,752","KSh 28,589"
"Oppo A12 ,6.22"",Android 9 Pie,32GB ROM +3GB RAM,4230mAh,13MP(DUAL SIM)-Blue","KSh 14,790","KSh 25,000"
"Oppo A52, 6.5"", 128GB, 4GB RAM (Dual SIM), 5000 MAh, Stream White","KSh 24,999","KSh 27,999"
"Oppo A53, 6.5"", 6GB + 128GB, 13MP, 4G Dual Sim, 5000MAh - Electric Black + Free Gifts","KSh 23,599","KSh 26,000"
"Oppo A93, 6.43"", 128GB + 8GB RAM (Dual SIM),4000mAh-Blue","KSh 29,699","KSh 32,999"
"Oppo A52, 6.5"", 128GB, 4GB RAM (Dual SIM), 5000 MAh, Twilight Black","KSh 24,999","KSh 27,999"
"Oppo A1K, 32 GB+2 GB  (DualSIM),Black+ FREE OTG Cable","KSh 11,999","KSh 20,000"
"Oppo A53, 6.5"", 128GB + 6GB  RAM (Dual SIM) 4G, 5000mAh, Blue","KSh 24,350","KSh 30,999"
Oppo Enco W11 True Wireless Headset IP55 Water And Dust Resistant - White,"KSh 2,970","KSh 4,999"
"Oppo A1k, 6.1""- 32GB+2GB-(Dual SIM)","KSh 10,990","KSh 11,999"
"Oppo A53, 6.5"", 128GB + 6GB RAM (Dual SIM), 5000mAh, Electric Black","KSh 23,999",
"Oppo A93, 6.43"", 128GB + 8GB RAM (Dual SIM),4000mAh, Black+FREE Watch+Selfie Stick","KSh 29,849","KSh 33,000"
"Oppo A31 2020, 6.5"" ,4GB RAM + 128GB ROM, (DUAL SIM) , Mystery Black","KSh 20,998","KSh 23,000"
"Oppo A53, DISPLAY 6.5"",4G, 64GB + 4GB RAM (Dual SIM),5000mAh- Black","KSh 19,399","KSh 37,000"
"Oppo A53, 6.5"", 128GB + 6GB RAM (Dual SIM), 5000mAh, Fancy Blue","KSh 23,999",
"Oppo A92, 6.5"", 128GB + 8GB RAM (Dual SIM), 5000mAh__ Black","KSh 29,299","KSh 36,000"
"Oppo A93, 6.43"", 128GB + 8GB RAM (Dual SIM),4000mAh-Black","KSh 29,600","KSh 32,999"
"Oppo Realme 6, 6.5"", 4GB RAM + 128GB ROM, Android 10, 64MP, Dual SIM - Blue","KSh 24,752","KSh 28,589"
"Oppo A1K, 6.1"", 32GB+2GB, Dual SIM - Red +FREE BACK Cover & RING","KSh 10,999","KSh 14,999"
"Oppo A92, 6.5"", 8GB + 128GB,(48MP+8MP+2MP+2MP) ,5000mAh,(DUAL SIM)- Black","KSh 28,499","KSh 35,499"
"Oppo A92-128GB+8GB RAM,6.5"",(Dual SIM),5000mAh,Purple+FREE CERAMIC SCREEN PROTECTOR","KSh 29,999","KSh 55,000"
"Oppo RENO 3, 6.4'', 8 GB + 128 GB, 4025 MAh (Dual SIM) - Midnight Black","KSh 36,899","KSh 40,000"
"Oppo A53, 6.5"", 64GB + 4GB RAM (Dual SIM), 5000mAh, Mint Cream","KSh 18,999",
"Oppo A92, 6.5"", 128GB + 8GB RAM ,Dual SIM, 5000mAh, Twilight Black","KSh 29,599","KSh 32,000"
Oppo Enco W31 In-Ear True Wireless Earphones Dust& Water Resistant - White,"KSh 7,999","KSh 9,999"
"Oppo A5s , 6.2"", 32GB + 3GB RAM, (Dual SIM), 4230mAh - Black","KSh 17,500",
"Oppo A53, 6.5"", 128GB + 6GB RAM (Dual SIM), 5000mAh, Electric Black","KSh 23,899","KSh 32,999"
"Oppo A93, 6.4"", 128 GB + 8 GB (Dual SIM), Blue","KSh 28,799",
"Oppo A93, 6.43"", 128GB + 8GB , 48MP, (Dual SIM), 4000mAh - Matte Black + Free Gifts","KSh 30,999","KSh 35,000"
Oppo A73 - 6.44” - 6GB RAM + 128GB - 4015mAh - Dual SIM - Navy Blue,"KSh 26,999",
"Oppo A92, 6.5"", 128GB + 8GB RAM (Dual SIM), 5000mAh, Shining White + Free Selfiestick","KSh 29,789","KSh 42,899"
"Oppo A12 ,6.22"",Android 9 Pie,32GB ROM +3GB RAM,4230mAh,13MP(DUAL SIM)-Black","KSh 14,790","KSh 20,999"
"Oppo A1K, 6.1"", 2GB+32GB-RAM- DUAL SIM-Black..Jos +Bluetooth+OTG.","KSh 11,498","KSh 16,999"
"Oppo A53,128GB+6GB RAM,6.5"" (Dual SIM),5000mAh,4G,Black+FREE 5D SCREEN PROTECTOR","KSh 23,999","KSh 45,000"
Oppo A1K-6.1'-32GB+2GB-8MP Rear Camera-4000mAh-Dual SIM-Black+FREE GIFTS,"KSh 11,390","KSh 18,000"
"Oppo A31 6.5"" - 4230 MAh - 128GB + 4GB - Dual 4G - Fantasy White","KSh 29,999",
"Oppo A9 2020, 6.5"", 8GB + 128GB (Dual SIM), Marine Green","KSh 31,990",
"Oppo RENO 3, 6.4'', 8 GB + 128 GB, 4025 MAh (Dual SIM) -,Aurora Blue","KSh 39,800","KSh 40,000"
"Infinix Smart 5, 6.6"", 32GB + 2GB RAM (Dual SIM), 3G, 5000MAh, Ocean Wave","KSh 9,599","KSh 9,999"
"Infinix Smart 4 (X653), 6.6"", 16GB + 1GB (Dual SIM), 4G, Midnight Black","KSh 7,999","KSh 9,999"
"Infinix ISmart 5, 6.6"", 32GB + 2GB RAM (Dual SIM), 3G, 5000MAh, Ocean Wave","KSh 9,750","KSh 12,000"
"Infinix NOTE 7, 6.95"",  128GB + 6GB (Dual SIM), 5000mAh, Black ","KSh 20,699","KSh 22,999"
"Infinix Note 8i, 6.95"", 64GB + 4GB RAM (Dual SIM), Obsidian Black","KSh 16,050","KSh 25,999"
"Infinix Note 8, 6.95"", 128GB + 6GB, (Dual SIM), 5200mAh - Deepsea Luster","KSh 21,799",
"Infinix HOT 9 PLAY, 6.82', 32+2, 6000mAh, 4G,Smart Power  Dual Sim, Android 10 - Black","KSh 12,299","KSh 15,000"
"Infinix Hot 9 , 6.6"", 32GB + 2GB RAM (Dual SIM) 5000mAh - Ocean Wave","KSh 12,890","KSh 13,999"
"Infinix Note 7 Lite - 6.6"" - 4GB RAM+64GB (Dual SIM)_Green","KSh 15,788","KSh 21,999"
"Infinix Hot 9 , 6.6"", 32GB + 2GB RAM, (Dual SIM), 5000mAh, 4G - Black","KSh 11,599","KSh 12,999"
"Infinix Note 8i, 6.78""-4GB/64GB-48MP-5200mAh-(Dual SIM)-Black+Free Gifts","KSh 16,999","KSh 18,000"
"Infinix Note 8i, 6.78"", 64GB + 4GB, (Dual SIM), 5200mAh, 4G - Blue","KSh 15,999",
"Infinix Smart 5, 6.6'' - 2GB+32GB, 8MP,5000mAh-Midnight Black + FREE Selfie Stick & Ring","KSh 9,999","KSh 15,000"
"Infinix NOTE 7 Lite, 6.6"", 64GB + 4GB RAM (Dual SIM), 5000mAh, Grey","KSh 15,499","KSh 17,999"
"Infinix Hot 10 Lite, 6.6"", 32GB + 2GB RAM (Dual SIM), 5000mAh, Midnight Black","KSh 10,499",
"Infinix Hot 9 (X655-V), 6.6"", 32GB + 2GB RAM (Dual SIM) 5000mAh, Quetzal Cyan","KSh 12,399","KSh 15,999"
"Infinix NOTE 7 Lite - 6.6"",4GB+64GB (Dual SIM),Grey +FREE Screen Protector&Selfie Stick","KSh 15,299","KSh 22,999"
"Infinix Smart 5, 6.6"",2GB+32GB,;8MP,4G Dual Sim,5000MAh-Ocean Wave+FREE Selfiestick+OTG","KSh 9,999","KSh 15,000"
"Infinix Smart 5, 32GB + 2GB RAM, 6.6"", (Dual SIM), Midnight Black","KSh 9,799","KSh 15,000"
"Infinix HOT 9 PLAY, 2GB+32GB ,6000mAh,(Dual Sim)Black+FREE Film Protector & Selfie Stick","KSh 12,399","KSh 18,000"
"Infinix Hot 8 Lite 6.6"" 32GB+2GB (Dual SIM) - Purple + FREE OTG CABLE","KSh 10,899","KSh 18,799"
"Infinix Smart 5, 6.6"", 32 GB + 2 GB, 5000mAh, (Dual SIM) - Black","KSh 9,999",
"Infinix NOTE 7, 6.95"", 6GB + 128GB (Dual SIM), 5000mAh - Aether Black","KSh 21,270","KSh 40,000"
"Infinix Hot 9, 6.6"", 64GB + 3GB RAM (Dual SIM), 5000mAh - Violet","KSh 14,725","KSh 19,000"
"Infinix Smart 5, 6.6"",2GB+32GB,8MP,3G Dual Sim,5000MAh-Ocean Wave + FREE GIFTS","KSh 10,299","KSh 14,000"
"Infinix Hot 10 Lite , 6.6"" HD+ Display, 2GB RAM +32GB ROM, 13MP Camera-Ocean Wave","KSh 10,999","KSh 15,000"
"Infinix Note 8i, 6.78"", 64GB + 4GB, (Dual SIM), 5200mAh, 4G - Black","KSh 15,999",
"Infinix Smart 5, 6.6"", 32GB + 2GB RAM (Dual SIM), 3G, 5000MAh, Midnight Black","KSh 9,599","KSh 9,699"
"Infinix Note 8, 6.95"", 6GB+128GB, 4G Dual Sim, 64MP, 5200MAh -Silver Diamond+ Free Gifts","KSh 23,399","KSh 28,000"
"Infinix Smart 5, 6.6"", 32GB + 2GB RAM (Dual SIM), 3G, 5000MAh, Midnight Black","KSh 9,950","KSh 15,000"
"Infinix Smart 5, 32GB + 2GB RAM, 6.6"", (Dual SIM), Quarts Cyan+Bluetooth","KSh 10,198","KSh 11,975"
"Infinix Smart 5, 6.6"", 2GB+32GB, 3G Dual Sim, 5000MAh- Cyan + Free Cell Phone","KSh 10,900","KSh 18,000"
"Infinix Smart 5, 6.6"", 32GB + 2GB RAM (Dual SIM),3G_ Black","KSh 9,949","KSh 15,999"
"Infinix Hot 8 Lite, 6.6"", 2 GB RAM + 32 GB (Dual SIM) - Cosmic Purple","KSh 11,111","KSh 19,999"
"Infinix NOTE 7 Lite, 6.6"", 4GB + 64GB (Dual SIM), 4G, 5000mAh, Forest Green","KSh 15,499","KSh 19,999"
"Infinix Note 8i, 6.78""-4GB/64GB-48MP-5200mAh-(Dual SIM)-blue-Free Gifts","KSh 16,999","KSh 18,000"
"Infinix Zero 8, 6.85"", 128GB + 8GB RAM (Dual SIM), 4500mAh, Black Diamond","KSh 28,999",
"Infinix Smart 4 Plus, 6.82"", 32GB + 3GB RAM (Dual SIM), 6000 MAh, Midnight Black","KSh 12,950","KSh 20,000"
"Infinix Hot 9 Play, 6.82"", 32GB + 2GB RAM (Dual SIM), 6000mAh, Black + FREE GIFTS","KSh 12,699","KSh 15,999"
"Infinix Hot 10 Lite, 6.6"", 32GB + 2GB RAM (Dual SIM), 5000mAh, Ocean Wave","KSh 11,099","KSh 14,999"
"Realme C11, 6.5"", 32GB + 2GB RAM (Dual SIM), 5000mAh_Grey Plus Free Bluetooth Earphones","KSh 10,599","KSh 13,999"
"Realme C11, Mint Green,screen 6.5'', 5000mAh,Dual Sim, 4G,2Gb RAM+32 Gb ROM+otg Cable","KSh 10,299","KSh 12,500"
"Realme C11, 6.5', 13MP, 2+32GB, Dual SIM 5000mAh - Green + FREE Watch","KSh 10,499","KSh 12,999"
"Realme C11,6.5'', 5000mAh,Dual Sim,Green,2+32GB + FREE 3D PROTECTOR & PHONE COVER","KSh 11,300","KSh 11,999"
"Realme 7i - 6.5"", 8+128GB, 64+8+2+2MP Quad Camera, Selfie 16MP, 5000mAh, Dual","KSh 24,999","KSh 29,000"
"Realme C15, 6.5"", 4GB+64GB, 13MP, 4G, 6000MAh - Silver + FREE SELFIESTICK+RING","KSh 16,799","KSh 24,999"
"Realme C11, 6.5'' - 2GB +32GB, 4G -13MP, 5000mAh- Pepper Grey +FREE Selfie Stick + Ring","KSh 10,799","KSh 12,999"
"Realme C15, 6.5"", 4 GB + 64 GB (Dual SIM) _Blue Plus  Free Bluetooth Earphones","KSh 16,988","KSh 17,999"
"Realme C11 6.5'' , 32GB ROM+2GB RAM ,(Dual SIM), 5000mAh- 13.0MP - Green+OTG&RING","KSh 10,499","KSh 14,000"
"Realme C15, 6.5"", 4 GB + 64 GB (Dual SIM) _ Silver + Free BT Earphones & OTG Cable","KSh 16,988","KSh 19,999"
"Realme C11,6.5'' - 2GB+32GB, 4G -5000mAh- Mint Green+ FREE Selfie Stick,BT Headset &OTG","KSh 11,299","KSh 12,999"
"Realme C11,Display 6.5"", 32GB + 2GB RAM, 5000mAh, (Dual SIM, 13MP, Android 10- Green","KSh 10,199","KSh 19,900"
"Realme 7i - 6.5"",8+128GB,5000mAh, Dual Sim - Green + FREE OTG,WATCH & BT EARPHONES","KSh 25,900","KSh 30,000"
"Realme C11 - 6.5"" - 32GB + 2GB - (Dual SIM), Android 10__Mint Green","KSh 9,999","KSh 10,999"
"Realme C15, 6.5"", 4 GB + 128 GB (Dual SIM) - Silver + FREE BT HEADPHONE","KSh 19,900","KSh 21,999"
"Realme C11, 6.5'', 32 GB + 2GB RAM,5000mAh, Dual Sim - Grey+Watch, Selfie","KSh 11,249","KSh 17,000"
"Realme C15, 6.5"", 4 GB + 64 GB (Dual SIM) - Silver","KSh 16,999",
"Realme C11, 6.5"", 32GB + 2GB RAM (Dual SIM),13MP,Grey+FREE Selfiestick,ring,OTG Cable","KSh 10,870","KSh 13,999"
"Realme 6, 6.5"", 128GB + 8GB RAM (Dual SIM), 4300mAh, Comet Blue","KSh 28,899","KSh 45,000"
"Realme C11, 6.5"", 32GB + 2GB RAM (Dual SIM),13MP,green+FREE Selfiestick,ring,OTG Cable","KSh 10,870","KSh 13,999"
"Realme C11, 6.5'', 2GB + 32GB (Dual SIM) - 5000mah - Pepper Grey + Air Neo + Gift Bag","KSh 12,999","KSh 14,998"
"Realme C11, 6.5'',32GB /2GB RAM , 5000mAh,(Dual SIM) ,13.0MP, Green","KSh 10,240","KSh 15,000"
"Realme 7i - 6.5"", 8+128GB, 5000mAh, Dual Sim - Blue + FREE BLUETOOTH HEADPHONES","KSh 25,900","KSh 30,000"
"Realme C15, 6.5"", 4 GB + 128 GB (Dual SIM) - Silver + FREE WATCH & BLUETOOTH EARPHONES","KSh 19,900","KSh 21,999"
"Realme C3, 6.5'',3GB+64GB,(4G) 5000mAh,4G, Dual Sim-Red +FREE Headset,Selfie Stick &OTG","KSh 15,799","KSh 19,000"
"Realme 7i - 6.5"", 8+128GB, 5000mAh, Dual Sim - Blue + FREE WATCH,OTG & BT EARPHONES","KSh 25,900","KSh 30,000"
"Realme C15, 6.5"", 4 GB + 128 GB (Dual SIM) - Silver + FREE BT HEADPHONE","KSh 19,998","KSh 21,500"
"Realme C11, 6.5'' , 32GB ROM + 2GB RAM , 5000mAh , (Dual SIM) ,13MP - Grey","KSh 11,690","KSh 13,000"
"Realme C15, 6.5"", 4GB RAM+64GB ROM, 13MP, 4G, 6000MAh -Silver","KSh 17,300","KSh 21,000"
"Realme C11, 6.5"", 32GB + 2GB RAM (Dual SIM), 5000mAh, Pepper Grey","KSh 11,050","KSh 20,000"
"Realme C11, 6.5""Display, 13MP, 2 RAM+32GB ROM, Dual SIM 5000mAh+Otg+Ring+Selfie - Grey","KSh 10,888","KSh 17,777"
"Realme C3, 6.5'', 3GB RAM + 64GB ROM (Dual SIM);,5000mah -Red+FREE SELFIESTICK,OTG,RING","KSh 14,230","KSh 18,000"
"Realme C11 6.5'' , 32GB ROM - 2GB RAM , 5000mAh , (Dual SIM) ,13.0MP - Green+OTG&RING","KSh 10,439","KSh 15,999"
"Realme C15, 6.5"", 4GB +64GB,4G - 6000 MAh, Dual Sim, (Dual SIM) - Silver + FREE OTG","KSh 17,499","KSh 24,000"
"Realme C15, 6.5"", 4GB RAM + 64GB (Dual SIM), 6000mAh, Marine Blue","KSh 15,960","KSh 19,000"
"Realme C15,6.5'', 4GB +128GB-6000mAh, (4G) Dual Sim - Blue+Selfie, BT Headset,OTG &Ring","KSh 19,999","KSh 21,999"
"Realme C15, 6.5'', 4GB+128 GB 6000mAh,(4G)DUAL-Silver+FREE Selfie, BT Headset, OTG&Ring","KSh 19,999","KSh 21,999"
"Realme C15, 6.5"", 4 GB + 128 GB (Dual SIM) - Blue + FREE BLUETOOTH HEADPHONES","KSh 20,000","KSh 36,800"
"Realme C3, 6.5"", Tripple Camera 64GB ROM+3GB RAM, 5000mAh, Dual Sim OTG&RING","KSh 13,949","KSh 19,999"
"Realme C11, 6.5"", 4G, 32GB+2GB RAM, (Dual Sim) , 5000mAh _ Pepper Grey","KSh 10,400","KSh 12,800"
"Vivo Y20, 6.51'', 64 GB + 4 GB (Dual SIM) -Obsidian Black","KSh 13,999","KSh 17,999"
"Vivo Y1s 6.22"" 32 GB + 2 GB (Dual SIM), 4030mAh - Aurora Blue","KSh 9,799","KSh 10,599"
"Vivo Y20, 6.51'', 64 GB + 4 GB (Dual SIM) - Nebula Blue","KSh 13,999","KSh 17,999"
"Vivo Y1s 6.22"" 32GB + 2GB RAM (Dual SIM), 4030mAh - Black","KSh 9,799","KSh 10,599"
"Vivo Y66 4G LTE Mobile Phone Octa Core 3GB+32GB  5.5"" 13.0MP 3000mAh - Rose Gold","KSh 10,500","KSh 14,900"
"Vivo Y67 4G LTE Mobile Phone Octa Core 4GB+32GB  5.5"" 13.0MP 3000mAh - Gold","KSh 10,500","KSh 14,900"
"Vivo Y67 4G LTE Mobile Phone Octa Core 4GB+32GB  5.5"" 13.0MP 3000mAh - Rose Gold","KSh 10,500","KSh 14,900"
"Vivo Y1s, Olive Black ,4030mAh,2Gb+ 32Gb Rom,Dual Sim,4G,+selfie Stick+OTG Cable","KSh 10,999","KSh 11,299"
"Vivo Y66 4G LTE Mobile Phone Octa Core 3GB+32GB  5.5"" 13.0MP 3000mAh - Gold","KSh 10,500","KSh 14,900"
Vivo Y11 - 6.35'' - 32GB+3GB RAM - Dual SIM - 4G - 5000mAh - Mineral Blue,"KSh 12,499","KSh 13,499"
"Vivo Y1s, Blue ,4030mAh,2Gb+ 32Gb Rom,Dual Sim,4G,Android 10+selfie Stick+OTG Cable","KSh 10,999","KSh 11,299"
Vivo Y11 - 6.35'' - 32GB+3GB RAM - Dual SIM - 4G - 5000mAh - Agate Red,"KSh 12,499","KSh 13,499"
"Vivo Y1s 6.22"" 32GB + 2GB RAM (Dual SIM), 4030mAh - Blue","KSh 9,799","KSh 10,599"
Vivo V19 - 6.44'' - 128GB+8GB RAM - Dual SIM - 4G - 4500mAh - Gleam Black,"KSh 29,999","KSh 45,999"
"Vivo Y1s 6.22"" 32GB + 2GB RAM (Dual SIM), 4030mAh - Black","KSh 10,899",
Vivo Y12 - 6.35'' - 64GB+3GB RAM - Dual SIM - 4G - 5000mAh - Aqua Blue,"KSh 14,999","KSh 15,999"
Vivo Y12 - 6.35'' - 64GB+3GB RAM - Dual SIM - 4G - 5000mAh - Burgundy Red,"KSh 14,999","KSh 15,999"
Vivo V19 - 6.44'' - 128GB+8GB RAM - Dual SIM - 4G - 4500mAh - Silver,"KSh 29,999","KSh 44,999"
Vivo V19 - 6.44'' - 128GB+8GB RAM - Dual SIM - 4G - 4500mAh - Silver,"KSh 40,800",
"Vivo Y1s 6.22"" 32GB + 2GB RAM (Dual SIM), 4030mAh -Aurora Blue","KSh 11,499","KSh 14,999"
"Vivo Y12 - 6.35"" - 3GB RAM + 64GB ROM","KSh 15,160","KSh 20,000"
"Vivo Y12, 6.35"", 64 GB ROM, 3 GB RAM, 13+8+2 MP Triple Camera,(Dual SIM) - Blue","KSh 16,499","KSh 17,999"
"Vivo Y11 (32GB) DUAL SIM 3G ,4G AND WI -FI RAM 3GB STORAGE 32GB .","KSh 25,000",
Vivo V7 4G Phablet 5.7 inch Android 7.1 Snapdragon 450 Octa Core 1.8GHz 4GB RAM 32GB ROM-Black,"KSh 15,230","KSh 20,880"
"Vivo Y12 - 6.35"" - 3GB RAM + 64GB ROM","KSh 16,500",
"Vivo Y11 (32GB) DUAL SIM 3G ,4G AND WI -FI RAM 3GB STORAGE 32GB ","KSh 14,500",
Vivo Y1s Power All Day 4030mAH - 32GB ROM,"KSh 13,499",
Vivo V7 4G Phablet 5.7 inch Android 7.1 4GB RAM 32GB ROM,"KSh 16,320","KSh 21,216"
"Samsung Galaxy S10 Lite, 6.7"", 128GB + 6GB (Dual SIM), Blue","KSh 53,999",
"Samsung Galaxy S6 Edge 5.1"" Curved screen 32GB ROM 16MP Phone","KSh 15,999","KSh 19,999"
Samsung Galaxy J5 J500F 1.5GB RAM 8GB ROM Mobile Phone - Black,"KSh 8,900","KSh 11,800"
Samsung Galaxy S7 Edge Smartphone G935V G935F 5.5 Inch 4GB RAM 32GB ROM 12MP Quad-core LTE 4G Cellphone - Blue,"KSh 25,900","KSh 40,534"
"Samsung Galaxy S7 edge 5.5"" inch 4GB RAM 32GB ROM lte phone -Gold","KSh 21,999","KSh 33,999"
"Samsung Galaxy A71 - 6.7""- 128GB + 6GB RAM - (64+12+5+5)MP - Dual SIM - White","KSh 43,000",
Samsung Galaxy S7 Edge Smartphone G935V G935F 5.5 Inch 4GB RAM 32GB ROM 12MP Quad-core LTE 4G Cellphone - Blue,"KSh 24,900","KSh 36,634"
"Samsung Galaxy S7 edge 5.5"" inch 4GB RAM 32GB ROM lte phone","KSh 21,999","KSh 33,999"
"Samsung Galaxy S8+ S8 Plus 4G LTE Android Cellphone Octa Core 6.2"" 12MP 4G 64G Snapdragon 835 NFC - Blue","KSh 38,380","KSh 63,967"
"Samsung Galaxy S7 Edge 4GB RAM 32GB  5.5""  lte Phone 12MP -black","KSh 21,990","KSh 31,990"
"Samsung Galaxy S8+ S8 Plus 4G LTE Android Cellphone Octa Core 6.2"" 12MP 4G 64G Snapdragon 835 NFC - Silver","KSh 40,720","KSh 67,867"
"Samsung Galaxy S10, 6.1"", 128GB + 8GB RAM, (Dual SIM), Blue","KSh 69,999",
"Samsung Galaxy S10 Plus (S10+) 6.4-Inch AMOLED (8GB,128GB ROM) Android 9.0 Pie, 12MP + 12MP + 16MP Dual SIM 4G Smartphone - Black","KSh 89,999","KSh 105,999"
"Samsung Galaxy S8 Plus (S8+) single Sim 64GB ,4GB RAM - Orchid Grey","KSh 75,999",
Samsung Galaxy S7 Quad Core 5.1 Inch 4G RAM 32G ROM LTE 4G 12MP Camera 3000mAh 1440x2560 Android Mobile Phone - Black,"KSh 23,500","KSh 38,584"
Samsung Galaxy S7 Quad Core 5.1 Inch 4G RAM 32G ROM LTE 4G 12MP Camera 3000mAh 1440x2560 Android Mobile Phone - Gold,"KSh 23,500","KSh 38,584"
Samsung Galaxy S7 Quad Core 5.1 Inch 4G RAM 32G ROM LTE 4G 12MP Camera 3000mAh 1440x2560 Android Mobile Phone - White,"KSh 23,500","KSh 38,584"
Samsung Galaxy S7 Quad Core 5.1 Inch 4G RAM 32G ROM LTE 4G 12MP Camera 3000mAh 1440x2560 Android Mobile Phone - Gold,"KSh 23,500","KSh 38,584"
"Samsung Galaxy A10S, 6.2"", 32GB + 2GB (Dual SIM) - Blue + FREE 5D SCREEN PROTECTOR","KSh 13,999","KSh 22,000"
"Samsung Galaxy S7 Edge- 5.5"" -4GB RAM- 32GB- 12MP - Dual SIM - Gold","KSh 49,999","KSh 50,000"
"Samsung Galaxy J1 ACE SMJ110H  4GB, Black","KSh 10,999",
"Samsung Galaxy S7 Edge-5.5""-32GB-4GB-12MP-Single SIM-Silver Titanium","KSh 34,999",
"Samsung Galaxy S8+ 6.2 Inches (4GB,64GB ROM)Single SIM  - Black","KSh 29,990","KSh 79,999"
"Apple IPhone - 6S, 4.7"", 32GB - (Single SIM), - Gold ...","KSh 20,898","KSh 35,999"
Apple IPhone XR 64GB Refurbished Smartphone- Yellow,"KSh 49,040","KSh 50,140"
"Apple Iphone- 6,, -128GB + 1GB,-(Single SIM),, -Gold....","KSh 25,449","KSh 50,000"
Apple IPhone 8 Plus 5.5'' 64GB+3GB 4G Smartphone - Black,"KSh 49,900","KSh 94,900"
Apple IPhone SE Refurbished Smartphone 4inch 2+16GB (Gift)- Pink,"KSh 9,240","KSh 10,300"
Apple IPhone XR 64GB Refurbished Smartphone- White,"KSh 49,040","KSh 50,140"
Apple IPhone6S Plus Refurbished 5.5Inch Smartphone 64GB(Gift)-Gold,"KSh 21,320","KSh 22,370"
Apple IPhone 8 Plus 64GB 12MP 4G Smartphone - Space Grey,"KSh 50,999","KSh 75,000"
Apple IPhone 6Plus 5.5-Inch  1G+64G 4G LTE Smartphone–Grey,"KSh 21,800","KSh 29,500"
Apple IPhone 6s 64GB 2GB RAM 12MP 4.7INCH - Space Grey,"KSh 22,000","KSh 35,000"
Apple iPhone 11 Pro - 256GB - 4GB RAM - Single SIM - Black,"KSh 136,999","KSh 189,000"
Apple IPhone 5S 4.0-Inch 1G+64G 8MP 4G LTE Smartphone–Gold,"KSh 14,000","KSh 49,500"
Apple IPhone 6s 4.7 Inch (16GB+2GB) -12MP+5MP-With Fingerprint Smartphone (Refurbished)-Grey,"KSh 16,490","KSh 32,000"
Apple IPhone 6Plus 5.5-Inch  1G+16G  4G LTE 8MP Smartphone–Gold,"KSh 19,800","KSh 70,500"
